scan_name,plane,scan_point,correction_x,correction_y
9212_01Oct23_004415_01Oct23_010327,2,10,0.15208639565600385,-0.41619997849234697
9212_01Oct23_004415_01Oct23_010327,2,11,0.16728107155718822,-0.4391049145711975
9212_01Oct23_004415_01Oct23_010327,2,12,0.2498175760258763,-0.5435501807566625
9212_01Oct23_004415_01Oct23_010327,2,13,0.1760659201510262,-0.5541467933112024
9212_01Oct23_004415_01Oct23_010327,2,14,0.19403979882338232,-0.6758660515521989
9212_01Oct23_004415_01Oct23_010327,2,15,0.1408605104446875,-0.578490223229932
9212_01Oct23_004415_01Oct23_010327,2,16,0.06389944838698311,-0.5892957680297545
9212_01Oct23_004415_01Oct23_010327,2,17,-0.0153006555688489,-0.6110387204268166
9212_01Oct23_004415_01Oct23_010327,2,18,0.0683307455311115,-0.4803645224784152
9212_01Oct23_004415_01Oct23_010327,2,19,0.08930788837024949,-0.3760569231897083
9212_01Oct23_004415_01Oct23_010327,2,20,0.07482821540500847,-0.40974570865145304
9212_01Oct23_004415_01Oct23_010327,2,21,0.032138915035671484,-0.41348899607631523
9212_01Oct23_004415_01Oct23_010327,2,22,-0.0053933464677812844,-0.47773789578996195
9212_01Oct23_004415_01Oct23_010327,2,23,0.004391264471091896,-0.46330328873667864
9212_01Oct23_004415_01Oct23_010327,2,24,-0.01651441217611893,-0.357595268765519
9212_01Oct23_020644_01Oct23_022335,1,0,0.09276207825834878,-0.35357955624359255
9212_01Oct23_020644_01Oct23_022335,1,1,0.027635147089031982,-0.7851001942390107
9212_01Oct23_020644_01Oct23_022335,1,2,0.11510991357755554,-0.7125728172944906
9212_01Oct23_020644_01Oct23_022335,1,3,0.044496591718031483,-0.7305874361446252
9212_01Oct23_020644_01Oct23_022335,1,4,0.17455109330178856,-0.8507201153222232
9212_01Oct23_020644_01Oct23_022335,1,5,0.2909077565160342,-0.846701162405903
9212_01Oct23_020644_01Oct23_022335,1,6,0.46499461724046454,-0.9776018851434878
9212_01Oct23_020644_01Oct23_022335,1,7,0.5415308569385946,-0.7208285815168796
9212_01Oct23_020644_01Oct23_022335,1,8,0.4598634331554774,-0.7139449679594498
9212_01Oct23_020644_01Oct23_022335,1,9,0.46248237651266566,-0.841684702741605
9212_01Oct23_020644_01Oct23_022335,1,10,0.44266102342337016,-0.8090231402998767
9212_01Oct23_020644_01Oct23_022335,1,11,0.3828402387174313,-0.6782377526765946
9212_01Oct23_020644_01Oct23_022335,1,12,0.42534941086685485,-0.7822048558559732
9212_01Oct23_020644_01Oct23_022335,1,13,0.38807662076712846,-0.8121854159105226
9212_01Oct23_020644_01Oct23_022335,1,14,0.34821285178729966,-0.9791304149089656
9212_01Oct23_020644_01Oct23_022335,1,15,0.3013349937293384,-0.947152759188009
9212_01Oct23_020644_01Oct23_022335,1,16,0.34844010776434636,-0.7442424453317255
9212_01Oct23_020644_01Oct23_022335,1,17,0.38919957196562927,-0.7909890723325417
9212_01Oct23_020644_01Oct23_022335,1,18,0.3023111674086815,-0.7328907939442089
9212_01Oct23_020644_01Oct23_022335,1,19,0.39060768831584747,-0.787010127318067
9212_01Oct23_020644_01Oct23_022335,1,20,0.3546565361462062,-0.6334775003930121
9212_01Oct23_020644_01Oct23_022335,1,21,0.2510768555876106,-0.6477295086710424
9212_01Oct23_020644_01Oct23_022335,1,22,0.20254024454646297,-0.7791256005576022
9212_01Oct23_020644_01Oct23_022335,1,23,0.04922958436265289,-0.6966903254738283
9212_01Oct23_020644_01Oct23_022335,1,24,-0.023216787753092022,-0.8502129063774205
9212_01Oct23_020644_01Oct23_022335,2,0,0.06259732236239823,0.26814119035627326
9212_01Oct23_020644_01Oct23_022335,2,1,-0.43256823442761744,0.2166430978311659
