scan_name,plane,scan_point,correction_x,correction_y
9212_01Oct23_004415_01Oct23_010327,2,21,0.07619414284320941,0.14993752044980407
9212_01Oct23_004415_01Oct23_010327,2,22,0.11305194546366913,0.07809978502172632
9212_01Oct23_004415_01Oct23_010327,2,23,0.16163451488214176,0.13636803375880607
9212_01Oct23_004415_01Oct23_010327,2,24,0.12571202244583593,0.07595864033037997
9212_01Oct23_020644_01Oct23_022335,1,0,0.004722748567057495,0.0904088848573889
9212_01Oct23_020644_01Oct23_022335,1,1,0.10352076979175102,0.01918743793151434
9212_01Oct23_020644_01Oct23_022335,1,2,0.16016566959124823,-0.0032644706880261
9212_01Oct23_020644_01Oct23_022335,1,3,0.11371505929604074,0.09650495546963123
9212_01Oct23_020644_01Oct23_022335,1,4,0.1680244939213312,0.1627951262559539
9212_01Oct23_020644_01Oct23_022335,1,5,0.1810395596534156,0.16211010466444034
9212_01Oct23_020644_01Oct23_022335,1,6,0.21496728016378247,0.06927765635805425
9212_01Oct23_020644_01Oct23_022335,1,7,0.1725676729006552,0.19741299993117356
9212_01Oct23_020644_01Oct23_022335,1,8,0.21746762865568842,0.19519645990195672
9212_01Oct23_020644_01Oct23_022335,1,9,0.16315676985070116,0.2002120756890123
9212_01Oct23_020644_01Oct23_022335,1,10,0.1393628154495733,0.16557618960101259
9212_01Oct23_020644_01Oct23_022335,1,11,0.1060274616532981,0.13770053233815766
9212_01Oct23_020644_01Oct23_022335,1,12,0.13334169987020045,0.20670000155997362
9212_01Oct23_020644_01Oct23_022335,1,13,0.14803771353804676,0.06112277060866872
9212_01Oct23_020644_01Oct23_022335,1,14,0.12730957650033667,0.04845800758020331
9212_01Oct23_020644_01Oct23_022335,1,15,0.07832373751206703,0.1117743213931658
9212_01Oct23_020644_01Oct23_022335,1,16,0.13489489300835344,0.24902291801268128
9212_01Oct23_020644_01Oct23_022335,1,17,0.12784678956206194,0.1676578091768903
9212_01Oct23_020644_01Oct23_022335,1,18,0.0714137789378201,0.18242899637018611
9212_01Oct23_020644_01Oct23_022335,1,19,0.14618779235350762,0.1491375667828712
9212_01Oct23_020644_01Oct23_022335,1,20,0.12387781163704299,0.13165825909088047
9212_01Oct23_020644_01Oct23_022335,1,21,0.08126806273579237,0.0453593059105209
9212_01Oct23_020644_01Oct23_022335,1,22,-0.04438230725175577,0.12949517519796755
9212_01Oct23_020644_01Oct23_022335,1,23,0.01656276722751223,0.1580080978372811
9212_01Oct23_020644_01Oct23_022335,1,24,0.06516038778236653,-0.07516269146788657
9212_01Oct23_020644_01Oct23_022335,2,0,0.08197703256755673,-0.07760333818287078
9212_01Oct23_020644_01Oct23_022335,2,1,0.07258664920144209,-0.058394848112439106
9212_01Oct23_020644_01Oct23_022335,2,2,0.030336610936647357,-0.004469584001240939
9212_01Oct23_020644_01Oct23_022335,2,3,0.01746406434428166,-0.027912273433984162
9212_01Oct23_020644_01Oct23_022335,2,4,-0.002192976419908288,0.05449588720246641
9212_01Oct23_020644_01Oct23_022335,2,5,0.07342800100233748,-0.05140124336821345
9212_01Oct23_020644_01Oct23_022335,2,6,0.16922287981178258,-0.15235867090265695
9212_01Oct23_020644_01Oct23_022335,2,7,0.08791545253020519,-0.014589581084392591
9212_01Oct23_020644_01Oct23_022335,2,8,0.006440695136535057,-0.025276455308776934
9212_01Oct23_020644_01Oct23_022335,2,9,-0.003302031334563582,0.07136227556811156
9212_01Oct23_020644_01Oct23_022335,2,10,-0.154168746689283,0.01777194551521253
9212_01Oct23_020644_01Oct23_022335,2,11,-0.07704664949600026,0.03346619973708068
9212_01Oct23_020644_01Oct23_022335,2,12,-0.06539215188889318,-0.05565641439465502
9212_01Oct23_020644_01Oct23_022335,2,13,-0.19395285438308235,-0.001986041633961054
9212_01Oct23_020644_01Oct23_022335,2,14,-0.22377069007589906,0.08317104612048205
9212_01Oct23_020644_01Oct23_022335,2,15,-0.059243618589641805,-0.03255901181969796
9212_01Oct23_020644_01Oct23_022335,2,16,-0.0023286279165826707,-0.0499349434079474
9212_01Oct23_020644_01Oct23_022335,2,17,0.012183249830668985,0.014804753984536363
9212_01Oct23_020644_01Oct23_022335,2,18,0.08799233243621252,-0.16460801876992637
9212_01Oct23_020644_01Oct23_022335,2,19,0.06966523730766311,-0.06932281373164244
9212_01Oct23_020644_01Oct23_022335,2,20,0.14398825042392926,0.03047374524318941
9212_01Oct23_020644_01Oct23_022335,2,21,0.029581524726506048,-0.08976459347138249
9212_01Oct23_020644_01Oct23_022335,2,22,0.033846547976848496,-0.021299158565437258
9212_01Oct23_020644_01Oct23_022335,2,23,0.02352979884459594,0.06661985861198141
9212_01Oct23_020644_01Oct23_022335,2,24,0.07657823002080177,-0.14549955069266812
9212_01Oct23_042441_01Oct23_044343,1,0,0.012458593133188312,-0.051838186646908486
9212_01Oct23_042441_01Oct23_044343,1,1,0.04835384543180887,0.06336879818287901
9212_01Oct23_042441_01Oct23_044343,1,2,0.1286328112056201,0.0832386990299545
9212_01Oct23_042441_01Oct23_044343,1,3,-0.2019163342088931,-0.037075839368426046
9212_01Oct23_042441_01Oct23_044343,1,4,-0.11351554057078411,-0.014301929873004073
9212_01Oct23_042441_01Oct23_044343,1,5,-0.09173113769064128,-0.06964353245849449
9212_01Oct23_042441_01Oct23_044343,1,6,-0.043283626261964026,-0.17051215743139853
9212_01Oct23_042441_01Oct23_044343,1,7,-0.05420312373587491,-0.03391372412442698
9212_01Oct23_042441_01Oct23_044343,1,8,-0.14172340176333426,-0.02801615731844832
9212_01Oct23_042441_01Oct23_044343,1,9,-0.1809541461046324,-0.01760154544434065
9212_01Oct23_042441_01Oct23_044343,1,10,0.006165391328078265,0.12196493839981384
9212_01Oct23_042441_01Oct23_044343,1,11,-0.035746231494004216,0.02781033488905125
9212_01Oct23_042441_01Oct23_044343,1,12,-0.20836360452626057,-0.03936095263367869
9212_01Oct23_042441_01Oct23_044343,1,13,-0.21604671283126983,-0.01157568974155754
9212_01Oct23_042441_01Oct23_044343,1,14,-0.20220048402402532,-0.050422720261942645
9212_01Oct23_042441_01Oct23_044343,1,15,-0.22452390996915636,-0.029834360244133648
9212_01Oct23_042441_01Oct23_044343,1,16,-0.08868418754026663,-0.11222877400190705
9212_01Oct23_042441_01Oct23_044343,1,17,-0.07020583570934921,-0.185155428725988
9212_01Oct23_042441_01Oct23_044343,1,18,-0.0940339372727389,-0.11110795675575005
9212_01Oct23_042441_01Oct23_044343,1,19,-0.07505935001551195,-0.05906568030351105
9212_01Oct23_042441_01Oct23_044343,1,20,-0.03197352966060468,-0.11125487404456041
9212_01Oct23_042441_01Oct23_044343,1,21,0.0702692745704267,-0.15635041690684254
9212_01Oct23_042441_01Oct23_044343,1,22,-0.09119617995727303,-0.13015553745904232
9212_01Oct23_042441_01Oct23_044343,1,23,0.009176639707147993,-0.1456642774868126
9212_01Oct23_042441_01Oct23_044343,1,24,0.07616091445211692,-0.1684593016607879
9212_01Oct23_042441_01Oct23_044343,2,0,0.0274368138344514,-0.11595433699719548
9212_01Oct23_042441_01Oct23_044343,2,1,0.008015646113008498,-0.018358364998666277
9212_01Oct23_042441_01Oct23_044343,2,2,0.06747841282319914,-0.0777787439417768
9212_01Oct23_042441_01Oct23_044343,2,3,0.13510272026952105,0.02338003097996505
9212_01Oct23_042441_01Oct23_044343,2,4,0.07820448312892796,0.06164824172894337
9212_01Oct23_042441_01Oct23_044343,2,5,0.0853509309410529,-0.11401957814803285
9212_01Oct23_042441_01Oct23_044343,2,6,0.09397591722164819,-0.09916957133614818
9212_01Oct23_042441_01Oct23_044343,2,7,0.05934918606853499,-0.05593950658387345
9212_01Oct23_042441_01Oct23_044343,2,8,0.11186773305242288,-0.025523914071035395
9212_01Oct23_042441_01Oct23_044343,2,9,0.07042443509874187,-0.020764801156956253
9212_01Oct23_042441_01Oct23_044343,2,10,0.16799934667881533,0.055497547913754136
9212_01Oct23_042441_01Oct23_044343,2,11,0.35205611444597673,-0.3132963013586375
9212_01Oct23_042441_01Oct23_044343,2,12,0.17720032450871676,-0.12666741940638193
9212_01Oct23_042441_01Oct23_044343,2,13,0.31536637452683985,-0.18362916173807978
9212_01Oct23_042441_01Oct23_044343,2,14,0.2485350893655644,-0.19937931850349827
9212_01Oct23_042441_01Oct23_044343,2,15,0.17582587089787963,-0.10188192525073005
9212_01Oct23_042441_01Oct23_044343,2,16,0.3547911379641112,-0.019356981148743735
9212_01Oct23_042441_01Oct23_044343,2,17,0.3552606408959915,0.03620305710696353
9212_01Oct23_042441_01Oct23_044343,2,18,0.2810588269004609,-0.05001462817753877
9212_01Oct23_042441_01Oct23_044343,2,19,0.31500797036684447,0.1572626750519085
9212_01Oct23_042441_01Oct23_044343,2,20,0.2524602831265179,0.07869600630530313
9212_01Oct23_042441_01Oct23_044343,2,21,0.027375737957268432,-0.14888549415427443
9212_01Oct23_042441_01Oct23_044343,2,22,0.1630500608421406,0.007177982943286365
9212_01Oct23_042441_01Oct23_044343,2,23,0.1292850336342674,-0.15648845561804653
9212_01Oct23_042441_01Oct23_044343,2,24,-0.005961839338428135,-0.15344168697459248
