scan_name,plane,scan_point,correction_x,correction_y
9212_01Oct23_004415_01Oct23_010327,2,22,-0.005445202450611532,-0.37851054475701584
9212_01Oct23_004415_01Oct23_010327,2,23,0.004344012793028326,-0.3728863572621255
9212_01Oct23_004415_01Oct23_010327,2,24,-0.016557758021102577,-0.274652218778558
9212_01Oct23_020644_01Oct23_022335,1,0,0.09284544205192047,-0.34983074135240544
9212_01Oct23_020644_01Oct23_022335,1,1,0.027726022676703464,-0.7810135789146286
9212_01Oct23_020644_01Oct23_022335,1,2,0.11520964427722812,-0.7080879934156445
9212_01Oct23_020644_01Oct23_022335,1,3,0.04460667984352457,-0.725636845648317
9212_01Oct23_020644_01Oct23_022335,1,4,0.17467292727750258,-0.8452413216776324
9212_01Oct23_020644_01Oct23_022335,1,5,0.2910419753665418,-0.8406654290988684
9212_01Oct23_020644_01Oct23_022335,1,6,0.46514000758430785,-0.9710637771390072
9212_01Oct23_020644_01Oct23_022335,1,7,0.5416829209020211,-0.7139903652351662
9212_01Oct23_020644_01Oct23_022335,1,8,0.460013190580715,-0.7072104751809465
9212_01Oct23_020644_01Oct23_022335,1,9,0.46261633251002016,-0.8356607897677427
9212_01Oct23_020644_01Oct23_022335,1,10,0.44276311761473347,-0.804432031756357
9212_01Oct23_020644_01Oct23_022335,1,11,0.38289573416665246,-0.6757421588759783
9212_01Oct23_020644_01Oct23_022335,1,12,0.42534941086685485,-0.7822048558559732
9212_01Oct23_020644_01Oct23_022335,1,13,0.38802112531790733,-0.8146810097111389
9212_01Oct23_020644_01Oct23_022335,1,14,0.3481107575959363,-0.9837215234524852
9212_01Oct23_020644_01Oct23_022335,1,15,0.3012010377319839,-0.9531766721618713
9212_01Oct23_020644_01Oct23_022335,1,16,0.3482903503391087,-0.7509769381102288
9212_01Oct23_020644_01Oct23_022335,1,17,0.38904750800220267,-0.797827288614255
9212_01Oct23_020644_01Oct23_022335,1,18,0.3021657770648382,-0.7394289019486897
9212_01Oct23_020644_01Oct23_022335,1,19,0.3904734694653399,-0.7930458606251016
9212_01Oct23_020644_01Oct23_022335,1,20,0.3545347021704922,-0.6389562940376028
9212_01Oct23_020644_01Oct23_022335,1,21,0.25096676746211755,-0.6526800991673507
9212_01Oct23_020644_01Oct23_022335,1,22,0.20244051384679038,-0.7836104244364483
9212_01Oct23_020644_01Oct23_022335,1,23,0.0491387087749814,-0.7007769407982103
9212_01Oct23_020644_01Oct23_022335,1,24,-0.023300151546663723,-0.8539617212686077
