scan_name,plane,scan_point,correction_x,correction_y
9212_01Oct23_004415_01Oct23_010327,1,0,-0.07706340212680629,0.21607109282557385
9212_01Oct23_004415_01Oct23_010327,1,1,-0.4447136521290099,0.12964225598724785
9212_01Oct23_004415_01Oct23_010327,1,2,-0.5969191602621036,0.04931370116723969
9212_01Oct23_004415_01Oct23_010327,1,3,-0.8935357948517895,-0.034619774299972365
9212_01Oct23_004415_01Oct23_010327,1,4,-0.8344418228628872,-0.10245840860603912
9212_01Oct23_004415_01Oct23_010327,1,5,-1.180332267879891,-0.18554102628105043
9212_01Oct23_004415_01Oct23_010327,1,6,-1.0681734789368889,-0.23732180498162045
9212_01Oct23_004415_01Oct23_010327,1,7,-1.1570169930882717,-0.23005358538130202
9212_01Oct23_004415_01Oct23_010327,1,8,-1.030406873788761,-0.2099994477991551
9212_01Oct23_004415_01Oct23_010327,1,9,-1.2632663376094775,-0.19782571447600675
9212_01Oct23_004415_01Oct23_010327,1,10,-1.1800873069503,-0.1849883972529476
9212_01Oct23_004415_01Oct23_010327,1,11,-1.2170337569823797,-0.1538404977941196
9212_01Oct23_004415_01Oct23_010327,1,12,-1.0767563807035094,-0.11322874623735568
9212_01Oct23_004415_01Oct23_010327,1,13,-1.1275536559506496,-0.05674385456641805
9212_01Oct23_004415_01Oct23_010327,1,14,-0.9343979195242467,-0.05462964230501525
9212_01Oct23_004415_01Oct23_010327,1,15,-0.9958137351773928,0.016709370402764184
9212_01Oct23_004415_01Oct23_010327,1,16,-0.9325884993105042,-0.0003260893847709302
9212_01Oct23_004415_01Oct23_010327,1,17,-1.1359471218749493,-0.003090057882079364
9212_01Oct23_004415_01Oct23_010327,1,18,-0.9350659743711381,-0.00866390935180895
9212_01Oct23_004415_01Oct23_010327,1,19,-0.7970119255303263,0.013943628749808049
9212_01Oct23_004415_01Oct23_010327,1,20,-0.7302838520611143,-0.02549320940809435
9212_01Oct23_004415_01Oct23_010327,1,21,-0.6218029782530179,-0.07847511199214209
9212_01Oct23_004415_01Oct23_010327,1,22,-0.8130312750256261,-0.1338731855672462
9212_01Oct23_004415_01Oct23_010327,1,23,-0.6451568635600993,-0.20675097325329708
9212_01Oct23_004415_01Oct23_010327,1,24,-0.5072990930862081,-0.2766626467947098
9212_01Oct23_004415_01Oct23_010327,2,0,0.18482185902820739,-0.1116913575108236
9212_01Oct23_004415_01Oct23_010327,2,1,0.21033203916813228,-0.29655306804687864
9212_01Oct23_004415_01Oct23_010327,2,2,0.15087477976327224,-0.5154745614239092
9212_01Oct23_004415_01Oct23_010327,2,3,0.19260477545812169,-0.5211397192596625
9212_01Oct23_004415_01Oct23_010327,2,4,0.21474528828071457,-0.4715013096132925
9212_01Oct23_004415_01Oct23_010327,2,5,0.14526752270716253,-0.47665962948288676
9212_01Oct23_004415_01Oct23_010327,2,6,0.19946845610913627,-0.45394000123020684
9212_01Oct23_004415_01Oct23_010327,2,7,0.19380806151623142,-0.46312217969941494
9212_01Oct23_004415_01Oct23_010327,2,8,0.20248448505687167,-0.42215229395282594
9212_01Oct23_004415_01Oct23_010327,2,9,0.20647287360116198,-0.5081106743929608
9212_01Oct23_004415_01Oct23_010327,2,10,0.15201411026276931,-0.38401246873511274
9212_01Oct23_004415_01Oct23_010327,2,11,0.16724356649909847,-0.4209735374224102
9212_01Oct23_004415_01Oct23_010327,2,12,0.2498175760258763,-0.5435501807566625
9212_01Oct23_004415_01Oct23_010327,2,13,0.17610342520911593,-0.5722781704599897
9212_01Oct23_004415_01Oct23_010327,2,14,0.19411208421661688,-0.7080535613094331
9212_01Oct23_004415_01Oct23_010327,2,15,0.14096306281015628,-0.6179834333097257
9212_01Oct23_004415_01Oct23_010327,2,16,0.064027349041754,-0.6287380275461184
9212_01Oct23_004415_01Oct23_010327,2,17,-0.015151539596078815,-0.6442485315228362
9212_01Oct23_004415_01Oct23_010327,2,18,0.06849832654116828,-0.5032284150099862
9212_01Oct23_004415_01Oct23_010327,2,19,0.08949255688996566,-0.3865145915517114
9212_01Oct23_004415_01Oct23_010327,2,20,0.07502959982180159,-0.40724134875592954
9212_01Oct23_004415_01Oct23_010327,2,21,0.03235721105845911,-0.3983153208764051
9212_01Oct23_004415_01Oct23_010327,2,22,-0.005157713617422172,-0.45053088991568735
9212_01Oct23_004415_01Oct23_010327,2,23,0.004644694250543221,-0.42475110526603993
