Unix_Time,arc_left_X1 (um),arc_right_X1 (um),doros_X1 (um),arc_left_Y1 (um),arc_right_Y1 (um),doros_Y1 (um),arc_left_X2 (um),arc_right_X2 (um),doros_X2 (um),arc_left_Y2 (um),arc_right_Y2 (um),doros_Y2 (um)
1696112283,-0.0943878339740814,0.215653102567418,-30.633544921875,-0.1189223247507801,0.147321743770235,-0.8855590820312509,-0.0832726061724522,0.1316156941970447,31.63040711671953,0.0371756805524276,-0.1360247817232121,0.042103196336692
1696112284,0.0515783376791035,0.3472771897018777,-30.6705322265625,-0.1127818225605463,0.094053888224601,-0.8843994140625006,-0.0778286558991828,0.0914065714516653,31.63417347597553,-0.0471454176838513,-0.1436381658168224,0.0152427747213138
1696112285,0.0083422444613675,0.2954929896704786,-30.273925781250004,-0.089855935800136,0.1113082001161591,-0.8500366210937503,-0.0605038978149054,0.0661515138567455,31.19161544978117,-0.1156610711769861,-0.1718200722562921,-0.0035495919815863
1696112286,-0.004614678478123,0.2157641827798329,-28.666015625000004,-0.1212792780060519,0.0380523377589819,-0.8435668945312506,-0.0972046408261482,0.0368573314236432,29.709051952839644,-0.0868246358513825,-0.1956346443972668,-0.0229526956651388
1696112287,-0.0015772393392224,0.1813805985364859,-26.180908203125004,-0.0374028338197213,0.0630659662558311,-0.8603515625,-0.083501240097744,0.0657602019888245,27.19989150415076,-0.1266183998257647,-0.2201770352767689,0.0273246405955643
1696112288,-0.01994064135408,0.2117860556962257,-24.027709960937504,-0.0216866670958428,0.098597395934229,-0.7890930175781262,-0.0769544049038103,0.0632647448621349,24.98252544422179,-0.1860295983355132,-0.2647981083167706,0.002994430873064
1696112289,0.0774181939715402,0.2019426012575908,-23.135864257812504,-0.0604667050329455,0.112094737411689,-0.8024597167968753,-0.0325037222486385,0.0919230488639986,24.013282573617158,-0.1609888782570496,-0.2296024948817077,-0.0161139481534232
1696112290,0.0296679581709101,0.2036925974986336,-23.062500000000004,-0.0761579523139344,0.1341199550000986,-0.8226318359375003,-0.0477278213386252,0.1077676980803281,23.96956940869058,-0.1621009955251088,-0.1674080938830047,0.0262355963653505
1696112291,0.0335429252952253,0.1490071207533584,-23.090087890625004,-0.1187377879911315,0.0810101117530232,-0.8328552246093753,-0.0479843890673684,0.1192987037861269,23.9835189314955,-0.0972836390277113,-0.1529349251484936,0.048253004172719
1696112292,0.1040504145592703,0.254880326204855,-23.084228515625004,-0.0459814529317993,0.122589940894176,-0.8227233886718764,-0.0097476027088207,0.1344023788149231,23.98262689606372,-0.0973773900638613,-0.1205858737865133,-0.0556699629897492
1696112293,0.0462601060206175,0.1872161237165943,-23.023437500000004,-0.0741495002552578,0.1165051642062579,-0.7958068847656258,-0.0288924119162225,0.0294370810771956,24.02760143757661,-0.0643451426665697,-0.1094457150037892,-0.0404155701907181
1696112294,0.0459673139180108,0.1042467075556595,-23.020751953125,-0.1321912369644062,0.1228217178517762,-0.8071899414062508,-0.0462369788284824,0.0573832155224082,23.972864314669938,-0.1033790504550785,-0.1156905336060065,-0.0279868878347928
1696112295,0.1048776478362222,0.2468406983072987,-23.041870117187504,-0.13711510042613,0.1593045716589569,-0.8102111816406257,-0.0847789002809303,-0.0071901886132555,24.045492283688933,-0.049892532095995,-0.1633130586754538,0.0057669314477543
1696112296,0.0146862401013954,0.2180335490566887,-22.987915039062504,-0.1710712504528793,0.1278196675672658,-0.8185729980468749,-0.0556188176994975,0.0564018346526561,23.999779994244943,-0.0940845121088181,-0.1078947778331276,-0.0328942792125877
1696112297,0.0717311742939252,0.1917015485832797,-23.071533203125004,-0.1291010271407101,0.1245173844485287,-0.8287048339843757,-0.0733763377894801,0.0686203059792363,24.00193092613664,-0.1846371430025697,-0.1272967748147141,-0.0245501635111223
1696112298,0.0596734094175446,0.1507138446677271,-23.119262695312504,-0.1022621813553933,0.0841788764464749,-0.8442687988281257,-0.0645375858378276,0.0361778505087557,23.976961712717777,-0.0825520516585855,-0.1956873184789014,-0.0033005731293811
1696112299,0.1913204617982416,0.1921144574282033,-23.0538330078125,-0.1221667017930156,0.117601783865012,-0.8330078125000002,-0.0848847073879403,0.0289165601131964,23.970541607024053,-0.0756884955137171,-0.221846363275688,0.0025901753674506
1696112300,0.0966328961701212,0.1094107969350604,-23.045654296875,-0.1588303178395301,0.0418880840143276,-0.7873840332031258,-0.0320550682484948,0.0596840600187715,23.9208971974368,-0.0445351643026029,-0.1734792615659482,0.0063935987060725
1696112301,0.1907315430483264,0.2361968585484367,-22.794677734375004,-0.1187373564596765,0.0783258100066927,-0.8005371093750007,-0.0321233588222487,-0.0067531217558928,23.77932717350367,-0.0402678201854439,-0.1468710575379554,-0.0369138434256705
1696112302,0.2047875020069719,0.1654566391994683,-21.685791015625004,-0.1073198252917353,0.0905859835174169,-0.7787475585937503,-0.0286500312527168,-0.0150646299568024,22.537924500021163,0.0817479030243695,-0.0959089952227187,-0.1071135165258602
1696112303,0.2184345117954359,0.0547096746549463,-19.360229492187504,-0.0847397984971236,0.0778332106589288,-0.7876586914062512,-0.0304894705798408,-0.031035724978576,20.238542222674177,0.0488949845705464,-0.0771531498605501,0.0098561508865427
1696112304,0.1480791845181405,0.0263973157249833,-16.8076171875,-0.0977761723434952,0.1625067877804954,-0.7394409179687508,0.0278992111474247,-0.028672629863136,17.670744166302566,0.0338702132952645,-0.0774907244799284,-0.1042685160693584
1696112305,0.1687384363783069,0.0156324951299421,-15.573364257812502,-0.0551717411566435,0.0636591818683638,-0.7392272949218758,0.0055944787555634,-0.0595820172486537,16.457058110563505,-0.0498864440580169,-0.0844365398143637,-0.0426792808368138
1696112306,0.2321211675651775,0.0656296064814064,-15.269897460937504,-0.0789144022092013,0.1373125931111326,-0.7036743164062509,-7.401049074507059e-05,-0.0350935262096498,16.2081432748836,-0.0942640181062073,-0.0716973327647308,-0.0586042462128738
1696112307,0.1811091914225344,0.124832519992863,-15.30908203125,-0.1051219393113221,0.1313415702768356,-0.7268676757812509,0.0250866862141367,-0.080821231270634,16.18038920050671,-0.1241584707921898,-0.0161543531855764,-0.0760684945389405
1696112308,0.2460982484101497,0.1618834985737801,-15.384521484375002,-0.0545895847967317,0.0961909813672984,-0.7342224121093761,0.0182815801777745,-0.0746308226694842,16.196903924957926,-0.1114425579852973,-0.0809202262001995,-0.0290783869723764
1696112309,0.1598563945107008,0.0714438467796685,-15.277343750000002,-0.0355949573298042,0.06973980993586,-0.7911682128906258,0.0404652380594708,-0.0283461772648693,16.198301416056385,-0.1180052820887829,-0.1024369383137054,-0.0445519026055179
1696112310,0.1981780428838811,0.0345020658993771,-15.292358398437502,-0.0522465772674388,0.2031980775665617,-0.7716674804687499,0.0124668753057034,-0.0565888417995551,16.1774417669586,-0.0857555525394568,-0.1066137508638546,-0.023150144395623
1696112311,0.2677014683496098,0.0836633534756995,-15.3056640625,-0.0754029912812506,0.2229527766537797,-0.7427978515624999,0.0131314383027222,-0.0316745413790569,16.264357383358647,-0.1056570620012309,-0.0820337602033312,-0.0473354047925853
1696112312,0.3218836948861791,0.0832083038542352,-15.314941406250002,-0.0929323671676595,0.1767361305130804,-0.6501464843750002,-0.0056534446011677,-0.0171304222633644,16.291985770147495,-0.0826674704395314,-0.1676820359055844,-0.0711275947074991
1696112313,0.239303225037902,0.0929656426527266,-15.320190429687502,-0.0555893948653975,0.1654413143879048,-0.7208251953125006,0.0068609987904899,0.0418302873160871,16.286333727191774,-0.1141708004821045,-0.1812134782616044,-0.0670186101694744
1696112314,0.3019741569747808,0.0811102617395922,-15.290527343750002,-0.0682455539359013,0.1270175775178137,-0.6738891601562502,0.0566552756479838,0.0035107371152699,16.29779247863461,-0.0954742794050091,-0.224298786698495,-0.0446966878799684
1696112315,0.2794575449698169,0.0931011543540194,-15.3126220703125,-0.015028594170157,0.1859042952679814,-0.7296142578125,0.0667821027591792,0.00992545457221,16.263477667042707,-0.1125945107654567,-0.1389921100679169,-0.0787187767985114
1696112316,0.1925893394944197,0.0902369146508218,-15.280395507812502,0.0125082828608309,0.2251979038007431,-0.7729492187500003,0.0575201901607543,0.0347472569144441,16.271982181402592,-0.0242017822760297,-0.1704038845361826,-0.0408843683361569
1696112317,0.3165719936319801,0.0668497279185516,-15.230590820312502,0.0186567414929433,0.1437601278968355,-0.714202880859376,0.0508064115763917,0.0306747563192035,16.188675931443356,-0.0069231034998628,-0.1815017182897189,-0.1340895075472592
1696112318,0.3924519398752865,0.0003723126395955,-14.718017578125002,-0.1293193427793218,0.1892869746275007,-0.7248840332031252,0.0553350844577984,0.0609457334223729,15.664746454458603,-0.0814301989689946,-0.18818682251031,-0.0534869580914637
1696112319,0.3894656280171206,0.0376431995869811,-12.927001953125,-0.1067046562743042,0.187894557749504,-0.7337951660156256,0.0376928670550503,-0.0132108273682122,13.85935512026881,-0.1222449433278329,-0.1991174266169861,-0.0630986822826638
1696112320,0.3644019920237331,-0.0847219892168208,-10.345336914062502,-0.1547192271782649,0.201790372431605,-0.7704162597656259,0.0200774414590619,0.013453567518455,11.224526748275144,-0.2040618598797509,-0.1777466685001755,-0.0677485863076795
1696112321,0.3009722839068841,-0.0360607230552566,-8.167724609375,-0.1846034925555812,0.189580007354033,-0.7571105957031256,0.0149454721275393,-0.0683951200825564,9.028083092589249,-0.2706760008405608,-0.1909252767294942,-0.0642911902732794
1696112322,0.2919967124741268,-0.0201855180988313,-7.355957031250001,-0.1147620797960767,0.1460301983262258,-0.7416992187500006,0.0394204978448086,-0.0942838069965948,8.251619702882104,-0.2179806509682613,-0.1162632779966474,-0.0417809006527976
1696112323,0.2613241115381584,-0.0374439776689999,-7.332275390625001,-0.1311105184885201,0.1683848942134547,-0.6994628906250003,0.0215408413045117,-0.0542596975268214,8.238724771795786,-0.2006567566615078,-0.1168971527460236,-0.1559784559655217
1696112324,0.2720970494067143,-0.023386751849571,-7.2978515625,-0.1454846957648521,0.1017455613336597,-0.7140197753906252,0.0611764165048208,-0.0981736222262628,8.269572088531364,-0.2289455216249795,-0.0545605928961822,-0.1209946921831884
1696112325,0.2338509226714509,-0.0797658392707841,-7.28076171875,-0.062704526007723,0.1338535842518134,-0.6931762695312503,0.0730034887347989,-0.0469945493657432,8.185738208496934,-0.167251923275845,-0.1067789562158736,-0.0645590622636897
1696112326,0.2497805214761911,-0.1011572812454458,-7.364135742187501,-0.0892750308050293,0.1508697985914726,-0.6650695800781253,0.1050517414038662,0.0054092657352513,8.26531285867073,-0.1176071448375133,-0.1833909804366105,-0.0858161378584334
1696112327,0.2172477062258668,-0.0514855435089156,-7.401123046875001,-0.0935425454971565,0.177382156643409,-0.6749572753906257,0.0951073550728507,-0.047441941193995,8.252806971172676,-0.0320814062854796,-0.1480416327836543,-0.0955548801327481
1696112328,0.2539477450547443,-0.0336102839579122,-7.3388671875,-0.1298416957528532,0.1602815650868539,-0.6320800781250003,0.0856372938064766,-0.0283868194923901,8.303163846482434,-0.0651013266595818,-0.1862007513171583,-0.074214408759973
1696112329,0.2123826578530531,-0.0804448911730809,-7.3560791015625,-0.1091082388178181,0.2107051535350059,-0.6810913085937504,0.0936623537613677,-0.0691615814199316,8.22189032094508,-0.1074788901307051,-0.2163036706488403,-0.0716310927148378
1696112330,0.2028360575742478,-0.1321921295538755,-7.3748779296875,-0.0776860907525919,0.1544536513489114,-0.6993103027343756,0.10957259341174,-0.0367001595229946,8.249750774810249,-0.0590486459821863,-0.1856229121594548,-0.0275586120911982
1696112331,0.1495812035203961,-0.1309941497432969,-7.382080078125001,-0.0330289457974619,0.1727253355313016,-0.67449951171875,0.1086654265753453,-0.0842642146334787,8.2386551886608,-0.0756014714569486,-0.1718995921010599,-0.1245053956505404
1696112332,0.1303097005694174,-0.0716405345341816,-7.3790283203125,0.0022037748785907,0.1366293106223821,-0.6526184082031254,0.114090753322425,-0.0403282409969934,8.233843102558634,-0.2042782384648238,-0.2209763715662826,-0.0772042757522178
1696112333,0.2339563998901892,0.0036604908720334,-7.376708984375001,0.0401765248523071,0.1282950789203426,-0.7081298828125003,0.0962084470772442,-0.0965792086708677,8.224633949037807,-0.1508545223137611,-0.2306764397514513,-0.1635133048489697
1696112334,0.2151061880108425,-0.095362500742388,-7.236083984375,-0.0436188566873306,0.0856397732830721,-0.6949462890625003,0.0469910091614184,-0.1440378862178742,8.106656775371091,-0.2037486670520194,-0.2544937297927653,-0.0907346768133189
1696112335,0.2653538667436896,-0.1450190522683094,-6.163940429687501,-0.089550745266921,0.1523455925900109,-0.7119750976562506,0.0753487446163401,-0.1123179070506159,7.0801365404336165,-0.1115649555149445,-0.2357388222885665,-0.1109651041429741
1696112336,0.2473919094081361,-0.1325341548943029,-3.697021484375001,-0.1500006555549614,0.1355201393392568,-0.6462097167968754,0.1472723265641482,-0.10906697434489,4.586858956618805,-0.1056172804894342,-0.2814564326432804,-0.1054507046351676
1696112337,0.3310954206397683,-0.1252172634950406,-1.041259765625,-0.1316471288843376,0.13156632588389,-0.6297912597656256,0.1590733941003316,-0.0410452178549517,1.956361772795189,0.0017929941783877,-0.3002548946218912,-0.0766384714474413
1696112338,0.3269680614794051,-0.1740203995877744,0.3585205078125,-0.1666238998147108,0.0791621362393027,-0.6920776367187507,0.1244568355929679,-0.0497747270977577,0.4482437740065269,-0.0288535198071004,-0.3318192986041035,-0.0600930949165659
1696112339,0.3363290335145679,-0.2371107165521376,0.7724609375000001,-0.1099739454052485,0.1039200962521865,-0.6653137207031256,0.0834829916300581,-0.0219296981795862,0.1099294345964412,-0.1150973946111024,-0.3394842335053766,-0.0587719494751932
1696112340,0.2626077681359315,-0.1076257998940613,0.77978515625,-0.0568182534226139,0.0886603897308305,-0.6858520507812503,0.116288497605168,-0.0469879941884396,0.0534767530438385,-0.0359263266113601,-0.2751494400116944,-0.0923308482990721
1696112341,0.1444192104847528,-0.1444313127681074,0.7369384765625003,-0.1159964349371235,-0.0148888809828025,-0.6740417480468753,0.0911200245408301,-0.0849042560171116,0.1194250366007478,-0.0843286525238876,-0.2754542637274055,-0.1254247162935782
1696112342,0.1099388858734358,-0.1130753119254085,0.6951904296875003,-0.0629686974232126,0.1122717062108966,-0.6702880859375001,0.105935952404965,-0.0653391326474026,0.0640447091180936,-0.034175942188784,-0.2329422301150233,-0.0615877722739177
1696112343,0.1767170575481717,-0.1197976240340896,0.7374267578125002,-0.1141473908747939,0.0991211721704862,-0.682159423828125,0.0828056574997172,-0.0437256057937653,0.0213584703754768,0.0067271551609411,-0.268124490277366,-0.0449505536266203
1696112344,0.1654911628083775,-0.1345931667122342,0.7248535156250002,-0.1180588673854819,0.158614159072182,-0.6359252929687507,0.1049239840086853,-0.1009337397902816,0.076561192686093,-0.0481054692703705,-0.204749339729521,-0.0836871004184837
1696112345,0.1145240626310742,-0.1326470453606145,0.6882324218750001,-0.1192757104738851,0.1888778669593289,-0.6757202148437503,0.0966217844872869,-0.0160618234193689,0.1921810683822146,-0.1155048845860079,-0.2444111179869032,-0.0846418971092635
1696112346,0.0768227334148032,-0.139905193701074,0.7696533203125001,-0.1830349458808946,0.1846386466057828,-0.6170043945312503,0.0973570359179037,-0.073517407120981,0.1309690477374515,-0.1909074751586667,-0.3101805466280121,-0.0593997722237909
1696112347,0.1434904569753006,-0.1736733862993947,0.7816162109375002,-0.2198779313598697,0.128263465329299,-0.6178588867187502,0.1080014305266215,-0.0826785338334461,0.1191395622342666,-0.1783178548517371,-0.2706810990218246,-0.0404403090437901
1696112348,0.0371356350930718,-0.1755678899705189,0.7575683593750002,-0.2596653727621235,0.1432831252574561,-0.6302795410156252,0.1667461807378562,-0.0400216088732464,0.162891906840177,-0.0356555375027953,-0.3049577793518121,-0.0772339282410623
1696112349,0.1052785675673579,-0.1358502132119275,0.7553710937500001,-0.1583656863153759,0.139202220383496,-0.6339416503906256,0.0935303720899643,-0.0601802082249787,0.1437750070919007,-0.1813737662295279,-0.3217643886940833,-0.0217146459207497
1696112350,0.0782462236345591,-0.2067150863254123,0.7271728515625001,-0.0905078876747922,0.1774069574300818,-0.6436767578125003,0.0277539415336274,-0.0172137855530498,0.1709387767454309,-0.28020437740722,-0.3348555400830248,-0.0270984704427364
1696112351,0.1169542955813721,-0.1978167864740454,1.0720214843750004,-0.0725282562550951,0.1892648563589312,-0.6712341308593751,0.0520211133723451,-0.0068141147063098,-0.185696709685411,-0.1894900554203178,-0.3263593882884525,-0.0808105945109997
1696112352,0.0873530829799054,-0.233888612006259,2.7159423828125004,-0.066438060883679,0.1578413211617409,-0.6130676269531249,0.0719057321678983,-0.0473882111712067,-1.7960221523991842,-0.0612903834795915,-0.3466253901874787,-0.1191306522732884
1696112353,0.1166643497177684,-0.1825742431044758,5.389038085937501,-0.0260909996457886,0.1444139086688302,-0.6115112304687504,0.0650322080514363,-0.0579944363476954,-4.486786332934435,-0.041069495570485,-0.2749556258077327,-0.0457610149097479
1696112354,0.0205188907723412,-0.2859282145406946,7.7615966796875,-0.103472168605946,0.1626337395901205,-0.6227111816406257,0.118370146580016,-0.0275871441145621,-6.881154269567096,0.0007771618695634,-0.2950753130200804,-0.0092226074932627
1696112355,0.1531917117486493,-0.1479486460384532,8.773071289062502,-0.0595411014787018,0.095758802452201,-0.6022033691406254,0.1319790639677314,-0.0418016082069652,-7.893595831716579,-0.1419781372886376,-0.341149130642959,-0.030014571761519
1696112356,0.1651897382762981,-0.2037178104729808,8.865234375000002,-0.0888675134815199,0.0567470619940061,-0.6242370605468753,0.0978319471294968,-0.0528124456471115,-7.975258811479389,-0.1114667159578287,-0.3441041787556447,-0.0637522070476254
1696112357,0.0672782058018939,-0.2807757262876603,8.897705078125004,-0.1315552055867812,0.0773051398473357,-0.5927429199218756,0.1079240672862629,-0.0207611439994525,-7.980774071491192,-0.1215692782211646,-0.322979423556788,-0.051698419383124
1696112358,0.0712901949107498,-0.2544888194266956,8.919799804687502,-0.1019321046322578,0.1317950560515279,-0.6000366210937504,0.1486891067657343,-0.0617580462957108,-8.023954026567695,-0.1020903351087706,-0.3821775393883401,-0.0452699840208684
